,date,username,tweet,hashtags
100,2022-12-29 13:32:17,adhegusnaidy1,KUHP Pasal 263 Ayat 1 tentang pidana penyebar berita bohong  #DukungPengesahanKUHP #KUHPKemajuanIndonesia #LangkahBesarBangsaUntukKUHP #KUHPReformasiHukum  https://t.co/2MkufWaaSq,"['dukungpengesahankuhp', 'kuhpkemajuanindonesia', 'langkahbesarbangsauntukkuhp', 'kuhpreformasihukum']"
101,2022-12-29 13:32:12,adhegusnaidy1,KUHP baru tidak untuk bungkam demokrasi  #DukungPengesahanKUHP #KUHPKemajuanIndonesia #LangkahBesarBangsaUntukKUHP #KUHPReformasiHukum  https://t.co/gGabJb9AGo,"['dukungpengesahankuhp', 'kuhpkemajuanindonesia', 'langkahbesarbangsauntukkuhp', 'kuhpreformasihukum']"
102,2022-12-29 13:32:06,adhegusnaidy1,Pasal zina di KUHP tak bakal pengaruhi pariwisata RI  #DukungPengesahanKUHP #KUHPKemajuanIndonesia #LangkahBesarBangsaUntukKUHP #KUHPReformasiHukum  https://t.co/ko9JqOQCpY,"['dukungpengesahankuhp', 'kuhpkemajuanindonesia', 'langkahbesarbangsauntukkuhp', 'kuhpreformasihukum']"
103,2022-12-29 13:31:48,adhegusnaidy1,KUHP baru tidak melanggar HAM  #DukungPengesahanKUHP #KUHPKemajuanIndonesia #LangkahBesarBangsaUntukKUHP #KUHPReformasiHukum  https://t.co/whbDmYgrkM,"['dukungpengesahankuhp', 'kuhpkemajuanindonesia', 'langkahbesarbangsauntukkuhp', 'kuhpreformasihukum']"
104,2022-12-29 13:29:48,PutryAinayah,KUHP Pasal 263 Ayat 1 tentang pidana penyebar berita bohong  #DukungPengesahanKUHP #KUHPKemajuanIndonesia #LangkahBesarBangsaUntukKUHP #KUHPReformasiHukum  https://t.co/rAeWnjyJz3,"['dukungpengesahankuhp', 'kuhpkemajuanindonesia', 'langkahbesarbangsauntukkuhp', 'kuhpreformasihukum']"
105,2022-12-29 13:29:23,beadtya,"Lebih baik aku mencintaimu dalam diam, karena dalam diam tidak ada penolakan dan RUU KUHP.",[]
106,2022-12-29 13:29:03,PutryAinayah,KUHP baru tidak untuk bungkam demokrasi  #DukungPengesahanKUHP #KUHPKemajuanIndonesia #LangkahBesarBangsaUntukKUHP #KUHPReformasiHukum  https://t.co/zjPIbaZgLo,"['dukungpengesahankuhp', 'kuhpkemajuanindonesia', 'langkahbesarbangsauntukkuhp', 'kuhpreformasihukum']"
107,2022-12-29 13:28:42,PutryAinayah,Pasal zina di KUHP tak bakal pengaruhi pariwisata RI  #DukungPengesahanKUHP #KUHPKemajuanIndonesia #LangkahBesarBangsaUntukKUHP #KUHPReformasiHukum  https://t.co/w0sRbgjP3q,"['dukungpengesahankuhp', 'kuhpkemajuanindonesia', 'langkahbesarbangsauntukkuhp', 'kuhpreformasihukum']"
108,2022-12-29 13:28:28,cynshang24,KUHP baru lebih baik,[]
109,2022-12-29 13:27:47,PutryAinayah,KUHP baru tidak melanggar HAM  #DukungPengesahanKUHP #KUHPKemajuanIndonesia #LangkahBesarBangsaUntukKUHP #KUHPReformasiHukum  https://t.co/7j7cKdB2s5,"['dukungpengesahankuhp', 'kuhpkemajuanindonesia', 'langkahbesarbangsauntukkuhp', 'kuhpreformasihukum']"
110,2022-12-29 13:26:37,thehenrisaputro,@WinnerWave_ Lah orang awam saja tahu. Kasus pidana ga boleh dibanding bandingkan. Kayaknya ada di pasal pasal atas KUHP,[]
111,2022-12-29 13:26:15,tabita_pasaribu,Bersama ayo kita dukung KUHP baru,[]
112,2022-12-29 13:25:32,me2dxcknock,pasal 339 kuhp,[]
113,2022-12-29 13:22:18,Fikri_Bialangi,"""saya akan melaporkan ke polisi dgn laporan tindak pidana Hukum membawa kabur anak orang lain Pelaku yang membawa kabur anak orang dapat dijerat dengan Pasal 332 KUHP""",[]
114,2022-12-29 13:18:27,HANYAMERAHPUTIH,"Kantor Staf Presiden menganggap tahun 2022 menjadi saksi dilahirkannya sejumlah produk hukum dan kebijakan penting warisan dari pemerintahan Jokowi. Mulai dari UU terkait DOB di Papua dan Papua Barat, UU TPKS sampai KUHP.  Nadeo Bangkok Lawan 10 The Lord of the Rings Inisial R  https://t.co/ZmR2hD3f7D",[]
115,2022-12-29 13:18:18,hartonomurta,Pemerintah Melakukan yg terbaik Dukung KUHP #DukungPengesahanKUHP #KUHPKemajuanIndonesia #LangkahBesarBangsaUntukKUHP  https://t.co/8n2YN6OJKB,"['dukungpengesahankuhp', 'kuhpkemajuanindonesia', 'langkahbesarbangsauntukkuhp']"
116,2022-12-29 13:12:31,zaenal13195,"@tempodotco perintah jabatan yg gk dipidana itu perintah jabatan dalam lingkup wewenang pekerjaan, seseorang polisi misalkan diperintah atasannya utk menyiksa tahanan bukanlah termasuk ambtelijk bevel Ps 51 KUHP. Demikian tindakan RE. Sy gk sependapat dg Ahli.",[]
117,2022-12-29 13:02:10,aleaonkai110,"@KompasTV loh korelasinya apa dia yg pernah ke night club, dugem ato party ke night club dgn dugaan pelecehan seksual k PC?. ngaco! 🤣  bukti foto itu ga ada nilainya samsek utk meringankan Pasal 340 KUHP kasus FS dan PC",[]
118,2022-12-29 12:50:55,cancer26922,Pasal 340 KUHP,[]
119,2022-12-29 12:43:49,masfb_,@Pegawai_Konoha @Askrlfess POV lu baca KUHP baru yg Kontroversial,[]
120,2022-12-29 12:33:27,raniarianiii,Mendukung KUHP menjaga demokrasi di Indonesia #DukungPengesahanKUHP #KUHPKemajuanIndonesia #LangkahBesarBangsaUntukKUHP  https://t.co/58ksHpQWI9,"['dukungpengesahankuhp', 'kuhpkemajuanindonesia', 'langkahbesarbangsauntukkuhp']"
121,2022-12-29 11:56:59,kuhp,お品書きはこちらです。 どれも数に余裕を見て搬入しているので、のんびりお越し下さいませ。,[]
122,2022-12-29 11:55:21,kuhp,明日コミケなので宣伝！ 新刊こちら持っていきまーす！,[]
123,2022-12-29 11:53:57,Inforpolitik,"Dukung KUHP, KUHP baru dengan muatan keseimbangan #DukungPengesahanKUHP #KUHPKemajuanIndonesia #LangkahBesarBangsaUntukKUHP #KUHPReformasiHukum  https://t.co/NNBsTLRvxq","['dukungpengesahankuhp', 'kuhpkemajuanindonesia', 'langkahbesarbangsauntukkuhp', 'kuhpreformasihukum']"
124,2022-12-29 11:48:51,PutryAinayah,@Evelia21478796 KUHP terbaik,[]
125,2022-12-29 11:47:34,dsblf,Tes mekanik KUHP baru gesd,[]
126,2022-12-29 11:47:28,adhegusnaidy1,@Evelia21478796 KUHP buatan anak bangsa,[]
127,2022-12-29 11:45:07,armayanti_dyah,@stephan_gin Dukung pengesahan KUHP,[]
128,2022-12-29 11:42:38,alika_rivania,@stephan_gin KUHP lebih adik,[]
129,2022-12-29 11:38:16,DyllaYulianty,@stephan_gin KUHP demi kebaikan,[]
130,2022-12-29 11:32:55,kuhp,思わず「きのこのばか！！！！！！！！wwwwwwww」って叫んじゃったわ………きのこのばか！！！！！！！！！wwwwwwwwwwwwww,[]
131,2022-12-29 11:31:37,kuhp,待って待って待って待って待って ルーシー・モノストーンの最期が信者と集団自殺したらしいってのは覚えてたけど、その教会の場所って南米なのかよ！！！！！！！！！絶対狙って発注かけてるだろテスカトリポカーーーーー！！！！！！！wwwwwwwww,[]
132,2022-12-29 11:26:39,tyutar2,@stephan_gin Dukung RUU KUHP,[]
133,2022-12-29 11:25:50,kuhp,南米のルーシー・モノストーン（金髪） 南米の西園弖虎（金髪）,[]
134,2022-12-29 11:22:02,ricko_liquid,KUHP Baru Bawa Indonesia ke Paradigma Modern Hukum Pidana  #DukungPengesahanKUHP #KUHPKemajuanIndonesia #LangkahBesarBangsaUntukKUHP #KUHPReformasiHukum  https://t.co/MjgXUKPjk5,"['dukungpengesahankuhp', 'kuhpkemajuanindonesia', 'langkahbesarbangsauntukkuhp', 'kuhpreformasihukum']"
135,2022-12-29 11:22:02,ricko_liquid,Ayo kita Dukung KUHP yang baru di sahkan  #DukungPengesahanKUHP #KUHPKemajuanIndonesia #LangkahBesarBangsaUntukKUHP #KUHPReformasiHukum  https://t.co/YKDReHE2CP,"['dukungpengesahankuhp', 'kuhpkemajuanindonesia', 'langkahbesarbangsauntukkuhp', 'kuhpreformasihukum']"
136,2022-12-29 11:22:02,ricko_liquid,KUHP Merupakan Dasar Hukum Modern Milik Indonesia yang tidak dapat diintervensi oleh negara manapun  #DukungPengesahanKUHP #KUHPKemajuanIndonesia #LangkahBesarBangsaUntukKUHP #KUHPReformasiHukum  https://t.co/758ENRoq9g,"['dukungpengesahankuhp', 'kuhpkemajuanindonesia', 'langkahbesarbangsauntukkuhp', 'kuhpreformasihukum']"
137,2022-12-29 11:20:25,kuhp,南米前編を駆け抜けた後の友達にルーシー・モノストーンの売り出し方がいかに凄かったかという話を滔々としてきたんですが、令和にこんな熱くルーシー・モノストーンを語ることになるとはマジで思ってなかった。 当方、あるはずも無いルーシーの回のマーダーケースブックを探したクチです。,[]
138,2022-12-29 10:58:16,bhp_semarang,Tentang Pidana Hukuman Mati    @Kemenkumham_RI @bhp_semarang #bhpsemarang #KumhamSemakinPASTI #KumhamPasti #Kumham #KamiPasti #kemenkumham #kemenkumham #Twitter #socialmedia #BeritaTerkini #news #rkuhp #kuhp #BreakingNews #berita #viral #UnitedNations #Europe #Asia #Australia  https://t.co/NWvD47ukas,"['bhpsemarang', 'kumhamsemakinpasti', 'kumhampasti', 'kumham', 'kamipasti', 'kemenkumham', 'kemenkumham', 'twitter', 'socialmedia', 'beritaterkini', 'news', 'rkuhp', 'kuhp', 'breakingnews', 'berita', 'viral', 'unitednations', 'europe', 'asia', 'australia']"
139,2022-12-29 10:46:48,Hukum_Beradil,Terbaik! KUHP menyesuaikan kebudayaan bangsa #DukungPengesahanKUHP #KUHPKemajuanIndonesia #LangkahBesarBangsaUntukKUHP #KUHPReformasiHukum  https://t.co/Iuuk7fmhuw,"['dukungpengesahankuhp', 'kuhpkemajuanindonesia', 'langkahbesarbangsauntukkuhp', 'kuhpreformasihukum']"
140,2022-12-29 10:46:47,Hukum_Beradil,"Dukung KUHP, banyak sekali manfaat didalamnya #DukungPengesahanKUHP #KUHPKemajuanIndonesia #LangkahBesarBangsaUntukKUHP #KUHPReformasiHukum  https://t.co/WIuLL5iihv","['dukungpengesahankuhp', 'kuhpkemajuanindonesia', 'langkahbesarbangsauntukkuhp', 'kuhpreformasihukum']"
141,2022-12-29 10:46:47,Hukum_Beradil,"Kita bangga adanya KUHP, produk asli anak bangsa #DukungPengesahanKUHP #KUHPKemajuanIndonesia #LangkahBesarBangsaUntukKUHP #KUHPReformasiHukum  https://t.co/O4i5ICXOqw","['dukungpengesahankuhp', 'kuhpkemajuanindonesia', 'langkahbesarbangsauntukkuhp', 'kuhpreformasihukum']"
142,2022-12-29 10:46:46,Hukum_Beradil,Mendukung KUHP buatan anak bangsa #DukungPengesahanKUHP #KUHPKemajuanIndonesia #LangkahBesarBangsaUntukKUHP #KUHPReformasiHukum  https://t.co/WcC8SfkcFP,"['dukungpengesahankuhp', 'kuhpkemajuanindonesia', 'langkahbesarbangsauntukkuhp', 'kuhpreformasihukum']"
143,2022-12-29 10:46:45,Hukum_Beradil,Dukung kebangkitan Indonesia dengan KUHP buatan anak bangsa #DukungPengesahanKUHP #KUHPKemajuanIndonesia #LangkahBesarBangsaUntukKUHP #KUHPReformasiHukum  https://t.co/Nkj3YOeaLU,"['dukungpengesahankuhp', 'kuhpkemajuanindonesia', 'langkahbesarbangsauntukkuhp', 'kuhpreformasihukum']"
144,2022-12-29 10:46:44,Hukum_Beradil,Mantap! KUHP berikan perlindungan kebebasan beragama dan berkeyakinan #DukungPengesahanKUHP #KUHPKemajuanIndonesia #LangkahBesarBangsaUntukKUHP #KUHPReformasiHukum  https://t.co/WcC8SfkcFP,"['dukungpengesahankuhp', 'kuhpkemajuanindonesia', 'langkahbesarbangsauntukkuhp', 'kuhpreformasihukum']"
145,2022-12-29 10:46:43,Hukum_Beradil,Tebaik! KUHP kedepankan keadilan rehabilitatif #DukungPengesahanKUHP #KUHPKemajuanIndonesia #LangkahBesarBangsaUntukKUHP #KUHPReformasiHukum  https://t.co/WIuLL5iihv,"['dukungpengesahankuhp', 'kuhpkemajuanindonesia', 'langkahbesarbangsauntukkuhp', 'kuhpreformasihukum']"
146,2022-12-29 10:46:42,Hukum_Beradil,"Dukung KUHP, menjamin kepastian hukum masyarakat #DukungPengesahanKUHP #KUHPKemajuanIndonesia #LangkahBesarBangsaUntukKUHP #KUHPReformasiHukum  https://t.co/Iuuk7fmhuw","['dukungpengesahankuhp', 'kuhpkemajuanindonesia', 'langkahbesarbangsauntukkuhp', 'kuhpreformasihukum']"
147,2022-12-29 10:46:40,Hukum_Beradil,Keren! KUHP melindungi HAM #DukungPengesahanKUHP #KUHPKemajuanIndonesia #LangkahBesarBangsaUntukKUHP #KUHPReformasiHukum  https://t.co/JRDuTf9PNW,"['dukungpengesahankuhp', 'kuhpkemajuanindonesia', 'langkahbesarbangsauntukkuhp', 'kuhpreformasihukum']"
148,2022-12-29 10:46:39,Hukum_Beradil,"Dukung KUHP, KUHP baru dengan muatan keseimbangan #DukungPengesahanKUHP #KUHPKemajuanIndonesia #LangkahBesarBangsaUntukKUHP #KUHPReformasiHukum  https://t.co/OqgHEts5wp","['dukungpengesahankuhp', 'kuhpkemajuanindonesia', 'langkahbesarbangsauntukkuhp', 'kuhpreformasihukum']"
149,2022-12-29 10:46:24,AlexCodet6,@stephan_gin dukung penuh pengesahan KUHP,[]
150,2022-12-29 10:46:13,AlexCodet6,@Evelia21478796 dukung penuh pengesahan KUHP,[]
151,2022-12-29 10:45:03,wigRahman,@DivHumas_Polri nggak tindak orang ini ya? Kan jelas pidana nya apalagi jika pakai KUHP yang baru disahkan~,[]
152,2022-12-29 10:43:04,bhp_semarang,Pasal Pidana Mati KUHP Baru Jalan Tengah Akomodasi Kepentingan Korban dan Pelaku  https://t.co/fuvhxfXpkB   @Kemenkumham_RI @bhp_semarang #bhpsemarang #KumhamPasti #KumhamSemakinPasti  #Kumham #KamiPasti #kemenkumham #kemenkumhamri #2022SemakinPasti #kuhp #rkuhp #BreakingNews,"['bhpsemarang', 'kumhampasti', 'kumhamsemakinpasti', 'kumham', 'kamipasti', 'kemenkumham', 'kemenkumhamri', '2022semakinpasti', 'kuhp', 'rkuhp', 'breakingnews']"
153,2022-12-29 10:42:10,bhp_semarang,Wakil Ketua MPR Tegaskan Pers Tak Perlu Khawatir KUHP Baru  https://t.co/QRt1DlxLTq   @Kemenkumham_RI @bhp_semarang #bhpsemarang #KumhamPasti #KumhamSemakinPasti  #Kumham #KamiPasti #kemenkumham #kemenkumhamri #2022SemakinPasti #kuhp #rkuhp #BreakingNews #news #hukum #berita,"['bhpsemarang', 'kumhampasti', 'kumhamsemakinpasti', 'kumham', 'kamipasti', 'kemenkumham', 'kemenkumhamri', '2022semakinpasti', 'kuhp', 'rkuhp', 'breakingnews', 'news', 'hukum', 'berita']"
154,2022-12-29 10:40:25,bhp_semarang,KUHP Bawa Perubahan Paradigma Hukum Modern  https://t.co/MuXfIg8E9W  @Kemenkumham_RI @bhp_semarang #bhpsemarang #KumhamPasti #KumhamSemakinPasti  #Kumham #KamiPasti #kemenkumham #kemenkumhamri #2022SemakinPasti #kuhp #rkuhp #BreakingNews #BeritaTerkini #berita #news #UnitedNations,"['bhpsemarang', 'kumhampasti', 'kumhamsemakinpasti', 'kumham', 'kamipasti', 'kemenkumham', 'kemenkumhamri', '2022semakinpasti', 'kuhp', 'rkuhp', 'breakingnews', 'beritaterkini', 'berita', 'news', 'unitednations']"
155,2022-12-29 10:38:26,almutashimah_03,"Refleksi 2022, Aroma Islamofobia Kuat Menyengat di Pasal 188 KUHP   https://t.co/mLbDn55OG8  “Selama 2022 ini banyak regulasi dan kebijakan yang menunjukkan rezim ini islamofobia, salah satunya aroma islamofobia kuat menyengat itu di pasal 188 KUHP terbaru,” ungkapnya.",[]
156,2022-12-29 10:36:35,p4piKRiS,@Kurnia_arif @VIVAcoid Sbtulnya sih udh kartu mati... unsur pasal 340 KUHP pembunuhan berencana udh terpenuhi. hanyaaja majelis kasih kesempatan utk menggali apa motif dibelakangnya. Ini pengacara keknya mau rubah sidang pembunuhan berencana jadi pemerkosaan! salah kamar.... 😅🤣,[]
157,2022-12-29 10:35:32,alsalcunsri,"This month, the theme is “Comparison of the Articles of Overspel in the RUU KUHP that have been contained in the KUHP” and was written by Staff of Academic and Legal Development Division, Fauqa Shafa Qurbani.   Please kindly check out this post for complete information!",[]
158,2022-12-29 10:34:54,rangerr_emas,@Evelia21478796 KUHP baru harus didukung demi kebijkan hukum yang lebih kuat!,[]
159,2022-12-29 10:34:32,anjaniriani28,Mendukung KUHP yang baru dengan muatan keseimbangan &amp; buatan bangsa sendiri #DukungPengesahanKUHP #KUHPKemajuanIndonesia #LangkahBesarBangsaUntukKUHP #KUHPReformasiHukum  https://t.co/z9oupOGStV,"['dukungpengesahankuhp', 'kuhpkemajuanindonesia', 'langkahbesarbangsauntukkuhp', 'kuhpreformasihukum']"
160,2022-12-29 10:34:31,anjaniriani28,Terbaik! KUHP menyesuaikan kebudayaan bangsa #DukungPengesahanKUHP #KUHPKemajuanIndonesia #LangkahBesarBangsaUntukKUHP #KUHPReformasiHukum  https://t.co/HKpHep69il,"['dukungpengesahankuhp', 'kuhpkemajuanindonesia', 'langkahbesarbangsauntukkuhp', 'kuhpreformasihukum']"
161,2022-12-29 10:34:30,anjaniriani28,"Dukung KUHP, banyak sekali manfaat didalamnya #DukungPengesahanKUHP #KUHPKemajuanIndonesia #LangkahBesarBangsaUntukKUHP #KUHPReformasiHukum  https://t.co/DfbJ7tZKvu","['dukungpengesahankuhp', 'kuhpkemajuanindonesia', 'langkahbesarbangsauntukkuhp', 'kuhpreformasihukum']"
162,2022-12-29 10:34:29,anjaniriani28,"Kita bangga adanya KUHP, produk asli anak bangsa #DukungPengesahanKUHP #KUHPKemajuanIndonesia #LangkahBesarBangsaUntukKUHP #KUHPReformasiHukum  https://t.co/uXod2IXjnu","['dukungpengesahankuhp', 'kuhpkemajuanindonesia', 'langkahbesarbangsauntukkuhp', 'kuhpreformasihukum']"
163,2022-12-29 10:34:27,anjaniriani28,Mendukung KUHP buatan anak bangsa #DukungPengesahanKUHP #KUHPKemajuanIndonesia #LangkahBesarBangsaUntukKUHP #KUHPReformasiHukum  https://t.co/0EOtFFCw7g,"['dukungpengesahankuhp', 'kuhpkemajuanindonesia', 'langkahbesarbangsauntukkuhp', 'kuhpreformasihukum']"
164,2022-12-29 10:33:09,anjaniriani28,"KUHP untuk masa depan bangsa, mantap #DukungPengesahanKUHP #KUHPKemajuanIndonesia #LangkahBesarBangsaUntukKUHP #KUHPReformasiHukum  https://t.co/DSMdC6Hpjb","['dukungpengesahankuhp', 'kuhpkemajuanindonesia', 'langkahbesarbangsauntukkuhp', 'kuhpreformasihukum']"
165,2022-12-29 10:33:08,anjaniriani28,Dukung kebangkitan Indonesia dengan KUHP buatan anak bangsa #DukungPengesahanKUHP #KUHPKemajuanIndonesia #LangkahBesarBangsaUntukKUHP #KUHPReformasiHukum  https://t.co/DSMdC6Hpjb,"['dukungpengesahankuhp', 'kuhpkemajuanindonesia', 'langkahbesarbangsauntukkuhp', 'kuhpreformasihukum']"
166,2022-12-29 10:33:06,anjaniriani28,Mantap! KUHP berikan perlindungan kebebasan beragama dan berkeyakinan #DukungPengesahanKUHP #KUHPKemajuanIndonesia #LangkahBesarBangsaUntukKUHP #KUHPReformasiHukum  https://t.co/0EOtFFCw7g,"['dukungpengesahankuhp', 'kuhpkemajuanindonesia', 'langkahbesarbangsauntukkuhp', 'kuhpreformasihukum']"
167,2022-12-29 10:33:05,anjaniriani28,"KUHP juga baik untuk investasi di Indoensia, mantap #DukungPengesahanKUHP #KUHPKemajuanIndonesia #LangkahBesarBangsaUntukKUHP #KUHPReformasiHukum  https://t.co/uXod2IXjnu","['dukungpengesahankuhp', 'kuhpkemajuanindonesia', 'langkahbesarbangsauntukkuhp', 'kuhpreformasihukum']"
168,2022-12-29 10:33:04,MarudoUnbral,@kuhp ORTどこかで物理最強だけど知性があるから殺生院キアラに不利的な事聞いたんですけど恐怖も効いてメンタル面はそんなに強くない説が出てしまってますね,[]
169,2022-12-29 10:33:04,anjaniriani28,Tebaik! KUHP kedepankan keadilan rehabilitatif #DukungPengesahanKUHP #KUHPKemajuanIndonesia #LangkahBesarBangsaUntukKUHP #KUHPReformasiHukum  https://t.co/DfbJ7tZKvu,"['dukungpengesahankuhp', 'kuhpkemajuanindonesia', 'langkahbesarbangsauntukkuhp', 'kuhpreformasihukum']"
170,2022-12-29 10:32:53,dewicrisna1,@Evelia21478796 KUHP harapan baru hukum di Indonesia,[]
171,2022-12-29 10:31:53,Criesjhon1,@Evelia21478796 KUHP pembaharuan hukum pidana,[]
172,2022-12-29 10:29:53,yohanasajaa,UU KUHP Demi Kemajuan Bangsa  #DukungPengesahanKUHP #KUHPKemajuanIndonesia #LangkahBesarBangsaUntukKUHP #KUHPReformasiHukum  https://t.co/wYfk6peVPD,"['dukungpengesahankuhp', 'kuhpkemajuanindonesia', 'langkahbesarbangsauntukkuhp', 'kuhpreformasihukum']"
173,2022-12-29 10:29:41,yohanasajaa,KUHP Buatan Anak Bangsa Demi Kemajuan Bangsa. #DukungPengesahanKUHP #KUHPKemajuanIndonesia #LangkahBesarBangsaUntukKUHP #KUHPReformasiHukum  https://t.co/kpPTvPk92n,"['dukungpengesahankuhp', 'kuhpkemajuanindonesia', 'langkahbesarbangsauntukkuhp', 'kuhpreformasihukum']"
174,2022-12-29 10:29:28,yohanasajaa,RUU RKUHP Yang Dirancang dan Dijadikan UU KUHP Menjadi Kebangkitan Indonesia Maju. #DukungPengesahanKUHP #KUHPKemajuanIndonesia #LangkahBesarBangsaUntukKUHP #KUHPReformasiHukum  https://t.co/vMIW3lP9U8,"['dukungpengesahankuhp', 'kuhpkemajuanindonesia', 'langkahbesarbangsauntukkuhp', 'kuhpreformasihukum']"
175,2022-12-29 10:29:19,yohanasajaa,KUHP Baru Tidak Untuk Membangun Demokrasi #DukungPengesahanKUHP #KUHPKemajuanIndonesia #LangkahBesarBangsaUntukKUHP #KUHPReformasiHukum  https://t.co/xBKa4bsJOE,"['dukungpengesahankuhp', 'kuhpkemajuanindonesia', 'langkahbesarbangsauntukkuhp', 'kuhpreformasihukum']"
176,2022-12-29 10:29:07,yohanasajaa,KUHP Baru Harapan di Tengah Ketidakpastian Penegakan Hukum Pidana. #DukungPengesahanKUHP #KUHPKemajuanIndonesia #LangkahBesarBangsaUntukKUHP #KUHPReformasiHukum  https://t.co/zZ3U4e5fQg,"['dukungpengesahankuhp', 'kuhpkemajuanindonesia', 'langkahbesarbangsauntukkuhp', 'kuhpreformasihukum']"
177,2022-12-29 10:28:07,DamaiyantiRindu,KUHP Baru Harapan di Tengah Ketidakpastian Penegakan Hukum Pidana. #DukungPengesahanKUHP #KUHPKemajuanIndonesia #LangkahBesarBangsaUntukKUHP #KUHPReformasiHukum  https://t.co/CY92uh00tO,"['dukungpengesahankuhp', 'kuhpkemajuanindonesia', 'langkahbesarbangsauntukkuhp', 'kuhpreformasihukum']"
178,2022-12-29 10:27:24,DamaiyantiRindu,KUHP Baru Tidak Untuk Membangun Demokrasi #DukungPengesahanKUHP #KUHPKemajuanIndonesia #LangkahBesarBangsaUntukKUHP #KUHPReformasiHukum  https://t.co/Ie4YOycVXU,"['dukungpengesahankuhp', 'kuhpkemajuanindonesia', 'langkahbesarbangsauntukkuhp', 'kuhpreformasihukum']"
179,2022-12-29 10:26:56,DamaiyantiRindu,RUU RKUHP Yang Dirancang dan Dijadikan UU KUHP Menjadi Kebangkitan Indonesia Maju. #DukungPengesahanKUHP #KUHPKemajuanIndonesia #LangkahBesarBangsaUntukKUHP #KUHPReformasiHukum  https://t.co/s58ltQw4V6,"['dukungpengesahankuhp', 'kuhpkemajuanindonesia', 'langkahbesarbangsauntukkuhp', 'kuhpreformasihukum']"
180,2022-12-29 10:26:48,amin_richmen,@Evelia21478796 KUHP baru jadi harapan masyarakat,[]
181,2022-12-29 10:26:17,DamaiyantiRindu,KUHP Buatan Anak Bangsa Demi Kemajuan Bangsa. #DukungPengesahanKUHP #KUHPKemajuanIndonesia #LangkahBesarBangsaUntukKUHP #KUHPReformasiHukum  https://t.co/MO5ZaeHnPo,"['dukungpengesahankuhp', 'kuhpkemajuanindonesia', 'langkahbesarbangsauntukkuhp', 'kuhpreformasihukum']"
182,2022-12-29 10:26:06,DamaiyantiRindu,UU KUHP Demi Kemajuan Bangsa  #DukungPengesahanKUHP #KUHPKemajuanIndonesia #LangkahBesarBangsaUntukKUHP #KUHPReformasiHukum  https://t.co/GendL5zFhv,"['dukungpengesahankuhp', 'kuhpkemajuanindonesia', 'langkahbesarbangsauntukkuhp', 'kuhpreformasihukum']"
183,2022-12-29 10:23:24,ricko_liquid,Mendukung KUHP buatan anak bangsa   #DukungPengesahanKUHP #KUHPKemajuanIndonesia #LangkahBesarBangsaUntukKUHP #KUHPReformasiHukum  https://t.co/SJX7jEBayv,"['dukungpengesahankuhp', 'kuhpkemajuanindonesia', 'langkahbesarbangsauntukkuhp', 'kuhpreformasihukum']"
184,2022-12-29 10:23:23,ricko_liquid,"KUHP untuk masa depan bangsa, mantap   #DukungPengesahanKUHP #KUHPKemajuanIndonesia #LangkahBesarBangsaUntukKUHP #KUHPReformasiHukum  https://t.co/0befWzQ5rz","['dukungpengesahankuhp', 'kuhpkemajuanindonesia', 'langkahbesarbangsauntukkuhp', 'kuhpreformasihukum']"
185,2022-12-29 10:23:23,ricko_liquid,"Dukung KUHP, banyak sekali manfaat didalamnya   #DukungPengesahanKUHP #KUHPKemajuanIndonesia #LangkahBesarBangsaUntukKUHP #KUHPReformasiHukum  https://t.co/RnIFV76ORh","['dukungpengesahankuhp', 'kuhpkemajuanindonesia', 'langkahbesarbangsauntukkuhp', 'kuhpreformasihukum']"
186,2022-12-29 10:23:23,ricko_liquid,"Kita bangga adanya KUHP, produk asli anak bangsa   #DukungPengesahanKUHP #KUHPKemajuanIndonesia #LangkahBesarBangsaUntukKUHP #KUHPReformasiHukum  https://t.co/X2AOqQXSTl","['dukungpengesahankuhp', 'kuhpkemajuanindonesia', 'langkahbesarbangsauntukkuhp', 'kuhpreformasihukum']"
187,2022-12-29 10:23:23,ricko_liquid,Terbaik! KUHP menyesuaikan kebudayaan bangsa   #DukungPengesahanKUHP #KUHPKemajuanIndonesia #LangkahBesarBangsaUntukKUHP #KUHPReformasiHukum  https://t.co/6q6x2QxHZN,"['dukungpengesahankuhp', 'kuhpkemajuanindonesia', 'langkahbesarbangsauntukkuhp', 'kuhpreformasihukum']"
188,2022-12-29 10:22:14,CandramayaL,"Sukseskan sosialisasi KUHP, agar masyarakat ikut bangga dengan pecapaian anak bangsa  https://t.co/1K7sbQ4o6s",[]
189,2022-12-29 10:22:12,ArtDisis,"Sukseskan sosialisasi KUHP, agar masyarakat ikut bangga dengan pecapaian anak bangsa  https://t.co/NCGlYOFqNt",[]
190,2022-12-29 10:22:12,ayu_danastri,"Sukseskan sosialisasi KUHP, agar masyarakat ikut bangga dengan pecapaian anak bangsa  https://t.co/p04W2oZEGV",[]
191,2022-12-29 10:22:11,AdelWinny,"Sukseskan sosialisasi KUHP, agar masyarakat ikut bangga dengan pecapaian anak bangsa  https://t.co/8HRARD4wWF",[]
